time,seconds_elapsed,z,y,x
1771628578920632800,0.1026328125,0,0,0
1771628578939432000,0.121431884765625,0.03476524353027344,-0.03655445575714111,0.022750720381736755
1771628578958231300,0.140231201171875,0.1065359115600586,-0.0628974437713623,0.039511412382125854
1771628578977030400,0.159030517578125,0.038120269775390625,-0.06697332859039307,0.1375962197780609
1771628578995829500,0.17782958984375,-0.05345630645751953,-0.025693178176879883,0.07292106747627258
1771628579014628600,0.196628662109375,-0.16236495971679688,0.022725224494934082,-0.06889241933822632
1771628579033427700,0.215427734375,-0.19826316833496094,0.05122721195220947,-0.09703777730464935
1771628579052226800,0.234226806640625,-0.15324687957763672,-0.026069045066833496,0.06721028685569763
1771628579071026000,0.25302587890625,-0.06061553955078125,-0.05823385715484619,0.019858598709106445
1771628579089825000,0.271824951171875,0.011408805847167969,-0.053046464920043945,-0.01809746026992798
1771628579108624100,0.2906240234375,-0.1117410659790039,0.014981746673583984,0.0035768747329711914
1771628579127423200,0.30942333984375,-0.06185150146484375,0.1273401975631714,0.0825323760509491
1771628579146222600,0.32822265625,0.04233074188232422,0.08181238174438477,0.2402121126651764
1771628579165021700,0.347021728515625,0.16902732849121094,-0.006718039512634277,0.09590154886245728
1771628579183820800,0.36582080078125,0.42986392974853516,-0.09921836853027344,-0.11871044337749481
1771628579202620000,0.384619873046875,0.00006198883056640625,-0.0462031364440918,-0.21188388764858246
1771628579221419000,0.4034189453125,0.0018396377563476562,-0.09108507633209229,-0.1610725224018097
1771628579240218000,0.422218017578125,-0.14881134033203125,-0.007685184478759766,0.06565225124359131
1771628579259017200,0.441017333984375,-0.2260112762451172,0.003197908401489258,-0.1941705197095871
1771628579277816300,0.45981640625,-0.2538909912109375,-0.09043419361114502,-0.12440304458141327
1771628579296615400,0.478615478515625,0.004559516906738281,-0.05933523178100586,-0.009642079472541809
1771628579315414800,0.497414794921875,0.6102123260498047,-0.17570173740386963,-0.07685545086860657
1771628579334213600,0.516213623046875,0.5939311981201172,-0.03107142448425293,-0.38471657037734985
1771628579353013000,0.535012939453125,0.4530315399169922,-0.04945242404937744,-0.08463051915168762
1771628579371812000,0.55381201171875,0.3744831085205078,-0.06863284111022949,0.30630818009376526
1771628579390611200,0.572611083984375,0.14113616943359375,-0.0007919073104858398,0.0685967206954956
1771628579409410300,0.591410400390625,-0.22242450714111328,0.07807159423828125,-0.256913423538208
1771628579428209400,0.61020947265625,-0.40728282928466797,0.07032108306884766,-0.15667389333248138
1771628579447008500,0.629008544921875,-0.25899505615234375,0.07572221755981445,0.001846224069595337
1771628579465807600,0.6478076171875,-0.044200897216796875,-0.0318523645401001,0.006895214319229126
1771628579484606700,0.666606689453125,0.02645111083984375,-0.044687628746032715,0.09073156118392944
1771628579503405800,0.68540576171875,-0.11748123168945312,0.004452824592590332,0.04942452907562256
1771628579522205200,0.704205078125,-0.04555988311767578,0.08811569213867188,0.034010350704193115
1771628579541004000,0.723004150390625,0.025348663330078125,0.027894020080566406,0.04444536566734314
1771628579559803400,0.741803466796875,0.04893302917480469,0.004191398620605469,0.005045652389526367
1771628579578602500,0.7606025390625,-0.10254287719726562,0.10867071151733398,0.01985672116279602
1771628579597401600,0.779401611328125,-0.03954792022705078,0.09167003631591797,-0.03690694272518158
1771628579616200700,0.79820068359375,-0.060272216796875,-0.06406664848327637,-0.21204471588134766
1771628579634999800,0.816999755859375,0.10729789733886719,-0.10901141166687012,-0.08987060189247131
1771628579653799000,0.835798828125,0.14735126495361328,-0.016618967056274414,0.047252535820007324
1771628579672598000,0.854597900390625,0.21338367462158203,0.01807999610900879,0.06179971992969513
1771628579691397000,0.873397216796875,0.08266639709472656,0.007626175880432129,-0.01444154977798462
1771628579710196200,0.8921962890625,-0.09116649627685547,0.05833244323730469,0.1655074805021286
1771628579728995300,0.910995361328125,-0.34332847595214844,0.06718993186950684,-0.012177601456642151
1771628579747794400,0.92979443359375,-0.23079681396484375,0.006426811218261719,0.016161233186721802
1771628579766593800,0.94859375,-0.049767494201660156,-0.031082868576049805,-0.18624800443649292
1771628579785393000,0.967392822265625,-0.10831069946289062,0.04392290115356445,-0.0604744553565979
1771628579804192000,0.98619189453125,0.05097770690917969,0.07065856456756592,0.15426866710186005
1771628579822991000,1.0049912109375,0.34043025970458984,0.01779651641845703,0.19351181387901306
1771628579841790200,1.023790283203125,0.5122346878051758,-0.013245224952697754,0.025201857089996338
1771628579860589300,1.04258935546875,0.09714317321777344,0.004750967025756836,-0.19775336980819702
1771628579879388400,1.061388427734375,-0.025583267211914062,-0.01571333408355713,-0.3085261881351471
1771628579898187500,1.0801875,0.2558555603027344,-0.005442500114440918,-0.34194719791412354
1771628579916986600,1.098986572265625,-0.04732513427734375,0.010700583457946777,-0.20763030648231506
1771628579935785700,1.11778564453125,-0.4672269821166992,0.07145631313323975,0.12095865607261658
1771628579954585000,1.136585205078125,-0.7989463806152344,0.09036731719970703,-0.013240471482276917
1771628579973384200,1.15538427734375,-0.5260276794433594,0.019364476203918457,-0.22358441352844238
1771628579992183300,1.174183349609375,-0.10146427154541016,-0.12593543529510498,-0.25844863057136536
1771628580010982400,1.192982421875,0.24249267578125,-0.16213595867156982,-0.09226721525192261
1771628580029781500,1.211781494140625,0.3721122741699219,-0.1203312873840332,-0.11647413671016693
1771628580048580600,1.23058056640625,0.3388099670410156,-0.09423232078552246,-0.06126650050282478
1771628580067379700,1.249379638671875,0.3011770248413086,-0.13814330101013184,-0.06633491069078445
1771628580086178800,1.2681787109375,0.2429943084716797,-0.06711089611053467,-0.08308631181716919
1771628580104978000,1.28697802734375,-0.054808616638183594,0.07805752754211426,0.08013400435447693
1771628580123777300,1.30577734375,-0.38134098052978516,0.1048816442489624,0.06573192775249481
1771628580142576000,1.324576171875,-0.3146047592163086,0.033669233322143555,0.057351648807525635
1771628580161375500,1.34337548828125,0.07479572296142578,0.019254207611083984,0.09373459219932556
1771628580180174300,1.36217431640625,0.3431224822998047,-0.05655860900878906,0.1693934053182602
1771628580198973700,1.3809736328125,0.4100809097290039,-0.07679915428161621,-0.09245146811008453
1771628580217772800,1.399772705078125,0.14624691009521484,-0.0007458925247192383,-0.13654004037380219
1771628580236572000,1.418572021484375,-0.18733787536621094,0.06573617458343506,0.058243528008461
1771628580255371000,1.43737109375,-0.11031913757324219,0.05873453617095947,0.14937624335289001
1771628580274170000,1.456170166015625,-0.008769989013671875,0.06918156147003174,0.06056773662567139
1771628580292969200,1.47496923828125,-0.13917827606201172,0.06823372840881348,-0.014707818627357483
1771628580311768300,1.493768310546875,-0.012468338012695312,0.052423954010009766,0.09333814680576324
1771628580330567400,1.5125673828125,-0.00029659271240234375,-0.0055103302001953125,0.14628879725933075
1771628580349366500,1.531366455078125,-0.1386699676513672,0.010591387748718262,-0.05624373257160187
1771628580368166000,1.550165771484375,-0.2742433547973633,0.04892098903656006,-0.11678991466760635
1771628580386965000,1.568965087890625,-0.014690399169921875,0.047704219818115234,0.09639336168766022
1771628580405764000,1.58776416015625,0.40009403228759766,-0.15300285816192627,0.007962271571159363
