time,a_y,a_x,a_z,v_y,v_x,v_z,y,x,z
6.150525,-0.7956561386376522,-0.6850358993214162,2.8159957587982443,0.6239282409779611,0.44306153706438234,-0.026428801166686305,0.5639679015955033,0.18936454633926167,0.013105129747431834
6.160263,-0.9072276284483921,-0.6999073891321554,3.064724268987504,0.6228214372081138,0.44307054595339945,0.008894680619527915,0.5714302114868973,0.19500810371219618,0.01419110256098441
6.169702,-0.9460761847409097,-0.6915559454246698,3.2048757126949874,0.61987455589409,0.44221487822648897,0.04601238635534125,0.5787507694309021,0.2005260835760933,0.01552112058198786
6.188577,-0.7779500893252522,-0.6482298500090111,3.087901808110646,0.6156771576184842,0.44058479409449447,0.08368512596883389,0.5858895480331122,0.20588577909443584,0.01708259197454345
6.188711,-0.4986738227506004,-0.5559535834343587,2.7892780746852974,0.6119563625188111,0.4381724709890481,0.11895870035449703,0.5927814348846333,0.21101813014955845,0.018805006753718226
6.198183,-0.2080084611851245,-0.4331882218688845,2.4182434362507728,0.6093250600484156,0.4349633946640423,0.14949256161519717,0.5993480554138821,0.21582890011324468,0.020566087349614105
6.209558,0.03164248251740576,-0.30993727816635674,2.0664943799533018,0.6078579285246595,0.43122490277220127,0.17451610784298824,0.6055939519665187,0.22030457666823222,0.02230731451262914
6.225361,0.2283156163463459,-0.22346414433741518,1.7570675137822418,0.6066901533973544,0.4266116548874815,0.19387363188433013,0.6114670565741785,0.22437862878425505,0.023912871899904632
6.237163,0.19918290064377056,-0.2444968600399903,1.7583347980796673,0.6062265012333821,0.4215909562091861,0.2088303108457078,0.6171147188952796,0.22818687840314011,0.02547427656192056
6.24511,0.1583759159819515,-0.35280384470181037,1.8428278134178482,0.604579398946417,0.4154685111050936,0.22291018072048135,0.6226007371535309,0.2317879296627008,0.027031126657150285
6.254526,0.19889364470180734,-0.5041861159819526,1.8833455421377057,0.6021967141039722,0.40792961930222466,0.2375183536272582,0.6280114414488829,0.23526509083426653,0.02867767313935372
6.266284,0.4322287137228339,-0.6242510469609265,1.6903806111587285,0.599693820525577,0.39833484722120266,0.25200631779808447,0.6333077295626937,0.23856606336343297,0.03038118811861293
6.275114,0.768073386000768,-0.6906063746829945,1.32972528343667,0.5988955121579351,0.3868799583029177,0.2638988318568871,0.6384772013164741,0.24165070627799026,0.032107584454467104
6.282673,0.9303843000449679,-0.6076954606387964,0.9864361974808624,0.6010943552236111,0.37436527921152096,0.2717629880778039,0.6435874581565908,0.24454818173632498,0.03386734391019135
6.291909,0.9834616278830899,-0.3724181328006695,0.585613525318986,0.6041156174796141,0.36187212134041014,0.2753496388838491,0.6485857403497948,0.24718122979199195,0.0355465528773638
6.301027,1.0353925695327377,-0.07128719115102439,0.0993444669686323,0.6064988483646593,0.35057876094143336,0.2737198252131226,0.6534121051548625,0.24949513740043794,0.03703645641675005
6.31435,1.0029717627278283,0.2268920020440679,-0.3071763398362707,0.6089784265538165,0.3418953973948584,0.26675760207728777,0.6581904362126136,0.25163573461438676,0.03841046752649535
6.321575,0.8803688099980111,0.5241890493142498,-0.617979292566094,0.6113942773306161,0.3364830277066508,0.25595815114380116,0.6630381489168802,0.25374993272387314,0.03973959058610646
6.329626,0.9198194274116506,0.6985396667278911,-0.975528675152452,0.6121412184290133,0.33363722765515724,0.24159144043163874,0.6678284467990268,0.25574911509830944,0.04086842350012006
6.342045,1.0416935525504243,0.8099137918666627,-1.3686545500136758,0.6123734917220957,0.3316374793973228,0.22270557206395628,0.6724687791085157,0.2575689550699681,0.0416746449101028
6.354429,1.0299541156035472,0.8167743549197856,-1.5271939869605555,0.6136347631861683,0.3305608171104102,0.19965396062581403,0.6770826399946882,0.25933927533163237,0.04223535321283159
6.362073,0.9585419933032528,0.7031622326194928,-1.4890061092608489,0.6157158221648417,0.3304915582353624,0.17594138327655434,0.6818726072966965,0.26126306578999353,0.04271945880332777
6.369271,0.9773103092683996,0.48593054858464046,-1.413537793295703,0.6184254908464983,0.33062524288778483,0.15396293726146812,0.6869157034216452,0.2634161482603136,0.04320209163036774
6.386209,1.0013292825117257,0.24284952182796557,-1.3207188200523776,0.6211407006800757,0.3283839659096381,0.13256195827867176,0.6919549661901767,0.2655274078238016,0.043434749617282116
6.406454,0.7991534118010046,0.1490736511172421,-1.1629946907631024,0.6234201054536539,0.3230126792392764,0.11141915131822952,0.6969043220075772,0.2674851769130293,0.04333774367258801
6.406586,0.5008427209764461,0.1608629602926851,-1.0130053815876567,0.6237561204100236,0.31679142013145983,0.09196322128387546,0.7018831521460869,0.26940076332882035,0.04305226412458311
6.415877,0.3078625383370732,0.3405827776533116,-1.1332855642270319,0.6212523719844142,0.3108583379503509,0.07418947446665326,0.7068797794412005,0.2712837800628629,0.042607748992120484
6.425741,0.43271685454771525,0.5903370938639593,-1.649431248016388,0.6163496164135327,0.3062856273825881,0.05475003640367994,0.7117622557160642,0.27303701470568364,0.04189875468944941
6.433607,0.7888887913917841,0.8370090307080281,-2.407659311172317,0.6119227836621056,0.303448690471284,0.02932083351789009,0.7164646937214568,0.2746198941818288,0.040830483105306487
6.44257,0.9638463225562257,1.076466561872465,-2.9813017800078803,0.610871164994401,0.30288245470013164,-0.0039739701181035324,0.7211025920292271,0.2761487005001972,0.03942913116236097
6.451734,1.0007218895548318,1.0932421288710723,-3.1637262130092707,0.6133074061897064,0.3064546823066953,-0.04133194941215404,0.7260399485824737,0.27798514233978067,0.037963921269689935
6.461278,0.9910954164796064,0.9688156557958465,-3.1107526860844947,0.6188141130764542,0.31289462939314194,-0.07783151496476205,0.7314754071194768,0.2803301221794448,0.036584257638263104
6.476912,0.820674159754341,0.8629943990705814,-2.86217394280976,0.6272459614427653,0.32110174457173746,-0.11077450058787504,0.7374941568101309,0.28326196648401714,0.03536735771162961
6.485828,0.5026488448102079,0.845569084126447,-2.5182992577538985,0.6360006307815889,0.3302832929251708,-0.1391682641119368,0.7439461656953533,0.2866280894931227,0.034187689743903266
6.493214,0.174591556975001,0.7918117962912409,-2.1048565455890986,0.6428602985892834,0.34060195473229055,-0.16278052581233937,0.7506997717508156,0.290315407832473,0.03296857983460093
6.500492,-0.08716887850052502,0.7445513608157139,-1.7476169810646325,0.6473495822403549,0.35131706252362177,-0.18128375296929675,0.7576699478405117,0.29426814098683973,0.03169639536432726
6.508377,-0.3446675693562562,0.6903526699599838,-1.3897156719203603,0.6490845258793713,0.3614414652471523,-0.19629754377237207,0.7646521660355068,0.2983066275227416,0.03023582048897648
6.5177,-0.5931428599636229,0.6588773793526164,-1.0654909625277245,0.6481129245993803,0.3709099849825237,-0.20781041588282687,0.771619700705176,0.302425396354972,0.028622926636000134
6.536825,-0.6967550989831117,0.37336514033312884,-0.6177032015472127,0.6454491181874663,0.380875151720719,-0.2152387391271883,0.7787070909060506,0.3067803682668197,0.02705269452160254
6.555779,-0.6124380835219528,0.1712821557942875,-0.4183861860860575,0.643035171218716,0.38925537512184527,-0.21685529939336562,0.7859886811479266,0.3114476733940841,0.025656654472967718
6.556006,-0.46477243189292006,-0.08865219257668025,-0.20322053445702207,0.6426794650946087,0.39680495802479676,-0.21525362805224593,0.7934613045339082,0.3164003212313977,0.02446554105099462
6.568239,-0.2758030359261272,-0.35428279660988626,-0.003351138490229333,0.6449624480148339,0.4028818192341873,-0.21033240352349683,0.8011387129284773,0.32161675810346224,0.023502390357931825
6.575776,-0.07818374702218817,-0.5660635077059483,0.15376815041371028,0.6502689731549306,0.40739672874429733,-0.20227768982432912,0.8090440703934476,0.3270762857718049,0.022794354862392337
6.582795,0.19786305021039102,-0.6615167104733701,0.13031494764628904,0.6583713029036817,0.4105778757480139,-0.19183569000248513,0.8171532606432768,0.33271083408003277,0.0223158124517769
6.592872,0.47783842688042133,-0.6004413338033399,-0.05310967568367986,0.6692855654589739,0.4128236810510897,-0.18160277679509865,0.8253630248304312,0.33837741781747893,0.02194620761641165
6.602347,0.6260478961638534,-0.4135318645199057,-0.23950020640024908,0.6825204743393545,0.41518211547973266,-0.17372347569230914,0.8336091319742375,0.3439817708583888,0.021582498718132562
6.620476,0.6232442941884028,-0.18663546649535612,-0.3275038083757017,0.6965352305980782,0.4187107593955426,-0.16843939598668942,0.841871286706214,0.34949443060334656,0.02116379410496421
6.621673,0.5130850352985286,0.06020527461476485,-0.34386306726557647,0.709629616464575,0.423635988381574,-0.1649350885252803,0.8501187419721181,0.35489830418669266,0.02063799043217384
6.634048,0.3352153347588344,0.1542355740750712,-0.15213276780527016,0.7209094786269806,0.43034770846584,-0.16229915578068457,0.858369739359458,0.36024148011263507,0.020023766791077174
6.641398,0.08625741536838108,0.07557765468461614,0.28120931280427175,0.7302727154770132,0.4378854248756946,-0.1578517389060542,0.8667040600223332,0.36563573327297894,0.019424478668820036
6.649975,-0.15121080627894226,-0.07259056696269969,0.7770410911569533,0.737377604664139,0.4448825886389899,-0.14878039406512408,0.8751643569124858,0.37114621245475576,0.018936291837454326
6.658626,-0.26578938909008115,-0.23496914977383968,1.1655625083458137,0.7421646342129997,0.4504626508084111,-0.13463020254720617,0.8836977767515947,0.3767332708899142,0.018578368180205543
6.668099,-0.33583325555935706,-0.4122130162431151,1.5223186418765389,0.7456773411187798,0.4542862376525358,-0.1166796262576628,0.8922529276758547,0.3823476279248807,0.018362214636416088
6.678296,-0.43809994938844465,-0.5723797100722056,1.8996519480474539,0.7487908379839164,0.4566293013276996,-0.09482318124788743,0.900893660630608,0.388045249261963,0.018398988522381986
6.694704,-0.5113825105184189,-0.6515622712021827,2.170169386917475,0.751051145174303,0.45753514519630745,-0.06898226008878558,0.9095917710170383,0.39378953124669935,0.018706596105651195
6.702785,-0.5701654164516475,-0.561945177135408,2.2366864809842495,0.7514010014910794,0.45647102562174285,-0.04158392176676864,0.9181042371216016,0.39933420649776796,0.01908390411858094
6.710159,-0.660200452639272,-0.34358021332303557,2.1722514447966246,0.7492649686568693,0.45441790932382536,-0.01540758700825512,0.926286386454493,0.4045418518617021,0.019410104377866173
6.724613,-0.8593468446045667,0.03057339471167042,2.0262050528313322,0.744244203774783,0.45259085359718326,0.00814223973302496,0.9340969413179916,0.40939442821509164,0.019651595851424227
6.737335,-0.9391094427883824,0.09371079652785694,2.0647424546475155,0.7368158650146246,0.45413903011620377,0.02982010572229329,0.9417770164129373,0.41417790457350917,0.020053496908655096
6.74977,-0.9597090198970762,0.08201121941916296,2.119042877538821,0.7285880099738858,0.456329104963194,0.05189173288508527,0.9493789858085198,0.4189810899162174,0.020676901171368542
6.75753,-0.8696370668639477,0.006783172452290792,2.13121483057195,0.7204360936765482,0.45868489175173843,0.07479480581843283,0.9569465039371903,0.42385536112658784,0.021575291645914343
6.764993,-0.7438199625756353,-0.07069972325939541,2.1125319348602623,0.7133418352571506,0.4604309757828605,0.09796976897397498,0.964462439283803,0.42877563022489035,0.022731384199539743
6.772201,-0.6012743348540963,-0.10105409553785671,2.0229775625818025,0.7071198039164767,0.4609986249618581,0.12055940559777571,0.9718438496060334,0.43364020335213865,0.024050922537978806
