time,seconds_elapsed,z,y,x
1771998720825567500,0.1175673828125,9.963713645935059,-0.7848458290100098,-0.4426721930503845
1771998720844365800,0.13636572265625,10.092926025390625,-0.7525427341461182,-0.43190449476242065
1771998720863164200,0.1551640625,9.780662536621094,-0.7597211599349976,-0.38644084334373474
1771998720881962500,0.17396240234375,9.779465675354004,-0.6855437159538269,-0.380458801984787
1771998720900760800,0.1927607421875,9.812965393066406,-0.6460621356964111,-0.3397808074951172
1771998720919559200,0.21155908203125,9.851250648498535,-0.6580262184143066,-0.3720839321613312
1771998720938357500,0.230357421875,9.884750366210938,-0.7381857633590698,-0.42711883783340454
1771998720957155800,0.24915576171875,9.893125534057617,-0.7238288521766663,-0.48813581466674805
1771998720975954400,0.267954345703125,9.830911636352539,-0.6484549641609192,-0.4307080805301666
1771998720994752800,0.286752685546875,9.811769485473633,-0.6089733839035034,-0.3529413342475891
1771998721013551000,0.305551025390625,9.945767402648926,-0.6460621356964111,-0.3529413342475891
1771998721032349400,0.324349365234375,9.903892517089844,-0.7393822073936462,-0.3684946894645691
1771998721051147800,0.343147705078125,9.934999465942383,-0.8255237936973572,-0.4414757788181305
1771998721069946000,0.361946044921875,9.908679008483887,-0.8051848411560059,-0.41515472531318665
1771998721088744400,0.380744384765625,9.873982429504395,-0.6879364848136902,-0.4139583110809326
1771998721107542800,0.399542724609375,9.906285285949707,-0.6436693072319031,-0.46420758962631226
1771998721126341000,0.418341064453125,9.858428955078125,-0.7166503667831421,-0.4307080805301666
1771998721145139500,0.437139404296875,9.891928672790527,-0.7800601720809937,-0.42352959513664246
1771998721163937800,0.455937744140625,9.943374633789062,-0.7501499056816101,-0.47258245944976807
1771998721182736100,0.474736083984375,9.926624298095703,-0.7716853022575378,-0.47617170214653015
1771998721201534500,0.493534423828125,9.858428955078125,-0.7286145091056824,-0.3840480446815491
1771998721220332800,0.512332763671875,9.881160736083984,-0.6699903607368469,-0.42711883783340454
1771998721239131100,0.531131103515625,9.881160736083984,-0.6963114142417908,-0.50129634141922
1771998721257929200,0.54992919921875,9.878767967224121,-0.7190431952476501,-0.5168496966362
1771998721276727600,0.5687275390625,9.860821723937988,-0.7956135272979736,-0.43190449476242065
1771998721295526000,0.58752587890625,9.869196891784668,-0.7836494445800781,-0.4247260093688965
1771998721314324200,0.60632421875,9.893125534057617,-0.7010970115661621,-0.44386860728263855
1771998721333122600,0.62512255859375,9.868000984191895,-0.623330295085907,-0.48454657196998596
1771998721351921000,0.6439208984375,9.854840278625488,-0.6089733839035034,-0.50129634141922
1771998721370719200,0.66271923828125,9.853643417358398,-0.6352944374084473,-0.5156532526016235
1771998721389517600,0.681517578125,9.869196891784668,-0.6903293132781982,-0.4749752879142761
1771998721408316000,0.70031591796875,9.923035621643066,-0.7202396392822266,-0.4773681163787842
1771998721427114200,0.7191142578125,9.93380355834961,-0.7286145091056824,-0.4534398913383484
1771998721445912600,0.73791259765625,9.93260669708252,-0.6699903607368469,-0.4366901218891144
1771998721464711000,0.7567109375,9.893125534057617,-0.6556333899497986,-0.4414757788181305
1771998721483509200,0.77550927734375,9.89551830291748,-0.6484549641609192,-0.4019941985607147
1771998721502307600,0.7943076171875,9.89432144165039,-0.6424728631973267,-0.3936193287372589
1771998721521106000,0.81310595703125,9.90149974822998,-0.6771687865257263,-0.4019941985607147
1771998721539904300,0.831904296875,9.907482147216797,-0.7501499056816101,-0.40797626972198486
1771998721558702600,0.85070263671875,9.81655502319336,-0.7429714202880859,-0.3852444589138031
1771998721577501000,0.8695009765625,9.77826976776123,-0.6532405614852905,-0.41994038224220276
1771998721596299300,0.88829931640625,9.893125534057617,-0.656829833984375,-0.42352959513664246
1771998721615097600,0.90709765625,9.920642852783203,-0.7058826684951782,-0.4450650215148926
1771998721633896000,0.92589599609375,9.945767402648926,-0.6735795736312866,-0.39481574296951294
1771998721652694300,0.9446943359375,9.927821159362793,-0.6520441770553589,-0.36251261830329895
1771998721671492600,0.96349267578125,9.862018585205078,-0.6089733839035034,-0.39122650027275085
1771998721690291000,0.982291015625,9.853643417358398,-0.625723123550415,-0.3684946894645691
1771998721709089300,1.00108935546875,9.877572059631348,-0.6807580590248108,-0.3888336718082428
1771998721727887600,1.0198876953125,9.912267684936523,-0.7202396392822266,-0.39840495586395264
1771998721746686000,1.03868603515625,9.951749801635742,-0.7154539823532104,-0.40797626972198486
1771998721765484300,1.057484375,9.938589096069336,-0.6616154313087463,-0.43549370765686035
1771998721784282600,1.07628271484375,9.957731246948242,-0.6269195079803467,-0.4582255482673645
1771998721803081000,1.0950810546875,9.934999465942383,-0.6149554252624512,-0.4019941985607147
1771998721821879300,1.11387939453125,9.877572059631348,-0.6759724020957947,-0.4821537733078003
1771998721840677600,1.132677734375,9.872786521911621,-0.7357929348945618,-0.47617170214653015
1771998721859476000,1.15147607421875,9.851250648498535,-0.7166503667831421,-0.4713860750198364
1771998721878274300,1.1702744140625,9.89432144165039,-0.6687939167022705,-0.4713860750198364
1771998721897072600,1.18907275390625,9.896714210510254,-0.6532405614852905,-0.4701896607875824
1771998721915871000,1.20787109375,9.90149974822998,-0.6424728631973267,-0.4701896607875824
1771998721934669300,1.22666943359375,9.929018020629883,-0.6197410821914673,-0.42711883783340454
1771998721953467600,1.245467529296875,9.871589660644531,-0.6699903607368469,-0.4103690981864929
1771998721972266000,1.264265869140625,9.862018585205078,-0.6544370055198669,-0.4127618968486786
1771998721991064300,1.283064208984375,9.853643417358398,-0.6891329288482666,-0.45942193269729614
1771998722009862700,1.301862548828125,9.883553504943848,-0.6807580590248108,-0.5024927258491516
1771998722028661000,1.320660888671875,9.882357597351074,-0.7154539823532104,-0.4342973232269287
1771998722047459300,1.339459228515625,9.881160736083984,-0.6759724020957947,-0.4043870270252228
1771998722066257700,1.358257568359375,9.908679008483887,-0.7226324677467346,-0.3756731450557709
1771998722085056000,1.377055908203125,9.966106414794922,-0.7058826684951782,-0.4223332107067108
1771998722103854300,1.395854248046875,9.981659889221191,-0.6771687865257263,-0.4821537733078003
1771998722122652700,1.414652587890625,9.969695091247559,-0.6735795736312866,-0.486939400434494
1771998722141451000,1.433450927734375,9.914660453796387,-0.6556333899497986,-0.5431707501411438
1771998722160249300,1.452249267578125,9.784252166748047,-0.6065805554389954,-0.4426721930503845
1771998722179047700,1.471047607421875,9.757930755615234,-0.5790630578994751,-0.43549370765686035
1771998722197846000,1.489845947265625,9.791430473327637,-0.6711867451667786,-0.4103690981864929
1771998722216644400,1.508644287109375,9.853643417358398,-0.6999006271362305,-0.4019941985607147
1771998722235442700,1.527442626953125,9.936196327209473,-0.6831508874893188,-0.397208571434021
1771998722254241000,1.546240966796875,9.979267120361328,-0.6305087804794312,-0.40677985548973083
1771998722273039400,1.565039306640625,9.923035621643066,-0.6149554252624512,-0.4498506486415863
1771998722291837700,1.583837646484375,9.912267684936523,-0.656829833984375,-0.46779683232307434
1771998722310636000,1.602635986328125,9.90269660949707,-0.7022934556007385,-0.48454657196998596
1771998722329434400,1.621434326171875,9.91107177734375,-0.698704183101654,-0.4989035129547119
1771998722348232700,1.640232666015625,9.92423152923584,-0.6735795736312866,-0.4546363055706024
1771998722367031000,1.659031005859375,9.90987491607666,-0.6532405614852905,-0.4737788736820221
1771998722385829400,1.677829345703125,9.841679573059082,-0.6819544434547424,-0.46779683232307434
1771998722404627700,1.696627685546875,9.848857879638672,-0.6867401003837585,-0.48813581466674805
1771998722423426000,1.715426025390625,9.93260669708252,-0.6556333899497986,-0.4462614357471466
1771998722442224400,1.734224365234375,9.927821159362793,-0.6496513485908508,-0.43190449476242065
1771998722461022700,1.753022705078125,9.88833999633789,-0.6544370055198669,-0.4307080805301666
1771998722479821000,1.771821044921875,9.927821159362793,-0.7357929348945618,-0.381655216217041
1771998722498619400,1.790619384765625,9.978070259094238,-0.7178468108177185,-0.41156548261642456
1771998722517417700,1.809417724609375,9.938589096069336,-0.6640082597732544,-0.4331009089946747
1771998722536216000,1.828216064453125,9.835697174072266,-0.6017948985099792,-0.4570291340351105
1771998722555014400,1.847014404296875,9.862018585205078,-0.6161518096923828,-0.48454657196998596
1771998722573812700,1.865812744140625,9.876375198364258,-0.6185446381568909,-0.5120640397071838
1771998722592611000,1.884611083984375,9.890732765197754,-0.6125625967979431,-0.4749752879142761
1771998722611409400,1.903409423828125,9.872786521911621,-0.6735795736312866,-0.44745782017707825
1771998722630207700,1.922207763671875,9.882357597351074,-0.6664010882377625,-0.4366901218891144
1771998722649006000,1.941006103515625,9.912267684936523,-0.6185446381568909,-0.4953143000602722
1771998722667804400,1.959804443359375,9.934999465942383,-0.6544370055198669,-0.5156532526016235
1771998722686602800,1.978602783203125,9.90269660949707,-0.7262216806411743,-0.45104706287384033
1771998722705401000,1.997401123046875,9.914660453796387,-0.7573283910751343,-0.3768695592880249
1771998722724199400,2.016199462890625,9.975677490234375,-0.7716853022575378,-0.3768695592880249
1771998722742997800,2.034997802734375,9.942177772521973,-0.6951149702072144,-0.4833501875400543
1771998722761796000,2.053796142578125,9.7998046875,-0.6484549641609192,-0.4462614357471466
1771998722780594400,2.072594482421875,9.897911071777344,-0.5874379873275757,-0.380458801984787
1771998722799392800,2.091392822265625,9.879964828491211,-0.6065805554389954,-0.35533416271209717
1771998722818191000,2.110191162109375,9.884750366210938,-0.5623133182525635,-0.39122650027275085
1771998722836989400,2.128989501953125,9.88833999633789,-0.6532405614852905,-0.3768695592880249
1771998722855787800,2.147787841796875,9.91825008392334,-0.6963114142417908,-0.42711883783340454
1771998722874586000,2.166586181640625,9.926624298095703,-0.6699903607368469,-0.48813581466674805
1771998722893384400,2.185384521484375,9.879964828491211,-0.5910272002220154,-0.4905286431312561
1771998722912182800,2.204182861328125,9.893125534057617,-0.6209374666213989,-0.43549370765686035
1771998722930981000,2.222981201171875,9.923035621643066,-0.6305087804794312,-0.45942193269729614
1771998722949779500,2.241779541015625,9.944570541381836,-0.6544370055198669,-0.4546363055706024
1771998722968577800,2.260577880859375,9.972088813781738,-0.6855437159538269,-0.4833501875400543
1771998722987376000,2.279376220703125,9.919445991516113,-0.6520441770553589,-0.5383850932121277
1771998723006174500,2.298174560546875,9.847661972045898,-0.6017948985099792,-0.48574298620224
1771998723024972800,2.316972900390625,9.81535816192627,-0.605384111404419,-0.4378865361213684
1771998723043771100,2.335771240234375,9.848857879638672,-0.6185446381568909,-0.42352959513664246
1771998723062569500,2.354569580078125,9.877572059631348,-0.6711867451667786,-0.4342973232269287
1771998723081367800,2.373367919921875,9.92423152923584,-0.7345965504646301,-0.48095735907554626
1771998723100166100,2.392166259765625,9.91825008392334,-0.6664010882377625,-0.50129634141922
1771998723118964500,2.410964599609375,9.896714210510254,-0.592223584651947,-0.48095735907554626
1771998723137762800,2.4297626953125,9.903892517089844,-0.5108676552772522,-0.47976094484329224
1771998723156561200,2.44856103515625,9.830911636352539,-0.5312066078186035,-0.5132604837417603
1771998723175359500,2.467359375,9.835697174072266,-0.6269195079803467,-0.5228317379951477
1771998723194157800,2.48615771484375,9.872786521911621,-0.698704183101654,-0.4785645306110382
1771998723212956200,2.5049560546875,9.847661972045898,-0.6759724020957947,-0.576670229434967
1771998723231754500,2.52375439453125,9.827322959899902,-0.6029912829399109,-0.5395814776420593
1771998723250552800,2.542552734375,9.820143699645996,-0.592223584651947,-0.4378865361213684
1771998723269351200,2.56135107421875,9.876375198364258,-0.638883650302887,-0.4666004180908203
1771998723288149500,2.5801494140625,9.970891952514648,-0.6699903607368469,-0.5108676552772522
1771998723306947800,2.59894775390625,9.89432144165039,-0.5826523303985596,-0.41994038224220276
1771998723325746200,2.61774609375,9.883553504943848,-0.5587241053581238,-0.37447673082351685
1771998723344544500,2.63654443359375,9.865608215332031,-0.5539384484291077,-0.40319061279296875
1771998723363342800,2.6553427734375,9.783055305480957,-0.6101697683334351,-0.37806597352027893
1771998723382141200,2.67414111328125,9.882357597351074,-0.5802595019340515,-0.30508488416671753
1771998723400939500,2.692939453125,9.927821159362793,-0.607776939868927,-0.2955136001110077
1771998723419737900,2.71173779296875,10.003194808959961,-0.5240281820297241,-0.33738797903060913
1771998723438536200,2.7305361328125,9.991230964660645,-0.4414757788181305,-0.3122633695602417
1771998723457334500,2.74933447265625,9.872786521911621,-0.35892340540885925,-0.2847459018230438
1771998723476132900,2.7681328125,9.787840843200684,-0.3936193287372589,-0.2548356056213379
1771998723494931200,2.78693115234375,9.787840843200684,-0.5359922647476196,-0.32542386651039124
1771998723513729500,2.8057294921875,9.879964828491211,-0.6544370055198669,-0.45942193269729614
1771998723532527900,2.82452783203125,9.869196891784668,-0.7680960893630981,-0.519242525100708
1771998723551326200,2.843326171875,9.889535903930664,-0.7369893789291382,-0.5718846321105957
1771998723570124500,2.86212451171875,9.864411354064941,-0.6616154313087463,-0.40797626972198486
1771998723588923000,2.8809228515625,9.919445991516113,-0.4701896607875824,-0.30987054109573364
1771998723607721200,2.89972119140625,9.675378799438477,-0.3122633695602417,-0.2021935135126114
1771998723626519600,2.91851953125,9.591629981994629,-0.2787638306617737,-0.20338992774486542
1771998723645318000,2.93731787109375,9.619147300720215,-0.4462614357471466,0.0011964113218709826
1771998723664116200,2.9561162109375,9.78664493560791,-0.6927221417427063,0.2727817893028259
1771998723682914600,2.97491455078125,9.985248565673828,-0.727418065071106,0.5946164131164551
1771998723701713000,2.993712890625,10.183853149414062,-0.625723123550415,0.6903293132781982
1771998723720511200,3.01251123046875,10.299904823303223,-0.519242525100708,0.5958128571510315
1771998723739309600,3.0313095703125,10.296316146850586,-0.5335994362831116,0.44027936458587646
1771998723767507000,3.0595068359375,10.13479995727539,-0.7178468108177185,0.1663011759519577
1771998723786305300,3.07830517578125,10.031908988952637,-0.8434699773788452,0.11844471842050552
1771998723805103600,3.097103515625,9.938589096069336,-0.8566305041313171,0.21176479756832123
1771998723823902000,3.11590185546875,9.828518867492676,-0.8949156403541565,0.3026920557022095
1771998723842700300,3.1347001953125,9.775876998901367,-0.9427721500396729,0.2787638306617737
1771998723861498600,3.15349853515625,9.791430473327637,-0.8327022790908813,0.11964113265275955
1771998723880297000,3.172296875,9.881160736083984,-0.6915257573127747,0.005982056725770235
1771998723899095300,3.19109521484375,9.592825889587402,-0.6927221417427063,0.013160524889826775
1771998723917893600,3.2098935546875,9.430113792419434,-0.7597211599349976,0.2584248483181
1771998723936692000,3.22869189453125,9.446864128112793,-0.7549355626106262,0.39601215720176697
1771998723955490300,3.247490234375,9.352347373962402,-0.7645068168640137,0.46420758962631226
1771998723974288600,3.26628857421875,9.55214786529541,-0.8135597109794617,0.5659025311470032
1771998723993087000,3.2850869140625,9.711270332336426,-0.8697910308837891,0.6699903607368469
1771998724011885300,3.30388525390625,9.929018020629883,-0.8207381963729858,0.8386843204498291
1771998724030683600,3.32268359375,10.04985523223877,-0.6472585201263428,0.9702895879745483
1771998724049482000,3.34148193359375,9.957731246948242,-0.349352091550827,0.9104689955711365
1771998724068280300,3.3602802734375,9.717252731323242,-0.2907279431819916,0.8590233325958252
1771998724087078700,3.37907861328125,9.585647583007812,-0.5084748268127441,0.6975077986717224
1771998724105877000,3.397876953125,9.811769485473633,-0.9415757060050964,0.8267202377319336
1771998724124675300,3.41667529296875,10.65523910522461,-1.155733346939087,1.301695466041565
1771998724143473700,3.4354736328125,11.36231803894043,-0.6364908218383789,0.747757077217102
1771998724162271700,3.454271728515625,11.641081809997559,0.003589233849197626,-0.08374879509210587
1771998724181070000,3.473070068359375,10.72582721710205,0.20817556977272034,-0.7034898400306702
1771998724199868700,3.49186865234375,9.717252731323242,-0.3002992272377014,-0.8159525394439697
1771998724218667000,3.5106669921875,9.105886459350586,-0.8063812255859375,-0.5850451588630676
1771998724237465000,3.529465087890625,8.733802795410156,-0.6843472719192505,-0.43908295035362244
1771998724256263400,3.548263427734375,8.724231719970703,-0.8063812255859375,-0.06699903309345245
1771998724275061800,3.567061767578125,9.302098274230957,-0.9080761671066284,0.2787638306617737
1771998724293860000,3.585860107421875,9.851250648498535,-0.7932206988334656,0.36251261830329895
1771998724312658400,3.604658447265625,10.15872859954834,-0.8662018179893494,0.26560330390930176
1771998724331457000,3.62345703125,10.64088249206543,-1.0959128141403198,-0.15194423496723175
1771998724350255000,3.642255126953125,11.481959342956543,-0.7058826684951782,-0.7070791125297546
1771998724369053700,3.6610537109375,11.781062126159668,-0.26440688967704773,-1.1784651279449463
1771998724387852000,3.67985205078125,11.36351490020752,-0.3601198196411133,-1.0193424224853516
1771998724406650400,3.698650390625,10.675578117370605,-0.4773681163787842,-0.729810893535614
1771998724425448700,3.71744873046875,9.91107177734375,-0.5838487148284912,-0.607776939868927
1771998724444247000,3.7362470703125,9.57487964630127,-0.5407779216766357,-0.34217363595962524
1771998724463045400,3.75504541015625,9.956535339355469,-0.5850451588630676,-0.05623133108019829
1771998724481843700,3.77384375,9.866804122924805,-0.5599204897880554,-0.16271193325519562
1771998724500642000,3.79264208984375,9.042476654052734,-0.6352944374084473,-0.6867401003837585
1771998724519440400,3.8114404296875,8.668000221252441,-0.9224331378936768,-1.2562319040298462
1771998724538238700,3.83023876953125,9.255437850952148,-1.353141188621521,-1.690529227256775
1771998724557037000,3.849037109375,10.230513572692871,-1.8089739084243774,-1.5780665874481201
1771998724575835100,3.867835205078125,10.529616355895996,-1.5302101373672485,-1.144965648651123
1771998724594633700,3.8866337890625,10.262816429138184,-0.7692924737930298,-1.062413215637207
1771998724613432000,3.90543212890625,9.80817985534668,-0.5874379873275757,-0.914058268070221
1771998724632230400,3.92423046875,9.875179290771484,-0.8506484627723694,-0.33499518036842346
1771998724651028700,3.94302880859375,10.206584930419922,-0.8817551732063293,-0.3529413342475891
1771998724669826800,3.961826904296875,10.223334312438965,-0.7525427341461182,-0.4462614357471466
1771998724688625200,3.980625244140625,9.891928672790527,-0.6556333899497986,-0.45583271980285645
1771998724707423500,3.999423583984375,9.235098838806152,-0.6999006271362305,-0.22971096634864807
1771998724726221800,4.018221923828125,9.394221305847168,-0.5335994362831116,-0.20458634197711945
1771998724745020200,4.037020263671875,9.890732765197754,-0.18305093050003052,-0.3888336718082428
1771998724763818500,4.055818603515625,9.272188186645508,-0.47976094484329224,-0.3852444589138031
1771998724782616800,4.074616943359375,8.605786323547363,-0.44386860728263855,-0.21176479756832123
1771998724801415200,4.093415283203125,8.60459041595459,-0.4534398913383484,0.05383851006627083
1771998724820213500,4.112213623046875,9.387042999267578,-0.6448656916618347,0.29312077164649963
1771998724839011800,4.13101171875,9.628718376159668,-0.8961120843887329,0.1423729509115219
1771998724857810200,4.14981005859375,9.643074989318848,-1.054038405418396,0.20458634197711945
1771998724876608500,4.1686083984375,9.381061553955078,-0.8111668825149536,0.22612173855304718
1771998724895406800,4.18740673828125,8.930013656616211,-0.4941178858280182,0.14835500717163086
1771998724914205200,4.206205078125,9.132207870483398,-0.5455635786056519,0.2835494875907898
1771998724933003500,4.22500341796875,9.248259544372559,-0.9044869542121887,0.39481574296951294
1771998724951801900,4.2438017578125,9.486345291137695,-0.865005373954773,0.22851456701755524
1771998724970600200,4.26260009765625,9.896714210510254,-0.5670989751815796,0.1136590763926506
1771998724989398500,4.2813984375,9.949356079101562,-0.3888336718082428,0.25722843408584595
1771998725008196900,4.30019677734375,9.213563919067383,-0.2715853750705719,0.3936193287372589
1771998725026995200,4.3189951171875,9.480362892150879,-0.3361915946006775,0.0933200865983963
1771998725045793500,4.33779345703125,10.241280555725098,-0.3565305769443512,-0.26919254660606384
1771998725064592000,4.356591796875,10.145567893981934,-0.5060819983482361,-0.11605189740657806
1771998725083390200,4.37539013671875,10.268798828125,-0.40319061279296875,0.12921242415905
1771998725102188500,4.3941884765625,10.426724433898926,-0.39840495586395264,0.11126625537872314
1771998725130386000,4.422385986328125,11.179266929626465,-0.8207381963729858,0.21296121180057526
1771998725149184300,4.441184326171875,11.660224914550781,-0.42711883783340454,-0.10289137065410614
1771998725167982600,4.459982666015625,12.098111152648926,-0.020338991656899452,-0.7250252366065979
1771998725186781000,4.478781005859375,12.510872840881348,0.3601198196411133,-0.7345965504646301
1771998725205579300,4.497579345703125,12.30269718170166,0.44027936458587646,-0.41994038224220276
1771998725224377600,4.516377685546875,11.980862617492676,0.2883351147174835,-0.2883351147174835
1771998725243176000,4.535176025390625,11.803793907165527,-0.4127618968486786,-0.20338992774486542
1771998725261974300,4.553974365234375,11.265409469604492,-0.7561319470405579,-0.550349235534668
1771998725280772600,4.572772705078125,10.195816993713379,-0.6939185857772827,-0.6711867451667786
1771998725299571000,4.591571044921875,9.09392261505127,-0.23808585107326508,-1.1988041400909424
1771998725318369300,4.610369384765625,8.496912956237793,-0.27397820353507996,-1.3411771059036255
1771998725337167600,4.629167724609375,8.260024070739746,-0.3613162338733673,-1.290927767753601
1771998725355966000,4.647966064453125,8.543573379516602,-0.5383850932121277,-0.9056833982467651
1771998725374764300,4.666764404296875,9.279366493225098,-0.42352959513664246,-0.6041877269744873
1771998725393562600,4.685562744140625,8.971888542175293,0.04426721855998039,-0.349352091550827
1771998725412361000,4.70436083984375,8.567501068115234,0.33499518036842346,-0.17706887423992157
1771998725431159300,4.7231591796875,8.662017822265625,0.02751746028661728,-0.27756741642951965
1771998725449957600,4.74195751953125,8.998209953308105,-0.46420758962631226,-0.3577269911766052
1771998725468756000,4.760755859375,9.220742225646973,-0.7393822073936462,-0.4055834412574768
1771998725487554300,4.77955419921875,9.650253295898438,-0.6843472719192505,-0.27756741642951965
1771998725506352600,4.7983525390625,10.080962181091309,-0.5180460810661316,-0.1746760457754135
1771998725525151000,4.81715087890625,10.41356372833252,-0.39601215720176697,-0.2105683982372284
1771998725543949300,4.83594921875,10.229316711425781,-0.4618147611618042,-0.28594231605529785
1771998725562747600,4.85474755859375,9.897911071777344,-0.5670989751815796,-0.17347964644432068
1771998725581546000,4.8735458984375,9.702896118164062,-0.6879364848136902,-0.013160524889826775
1771998725600344300,4.89234423828125,9.523433685302734,-0.6891329288482666,-0.0323031060397625
1771998725619142700,4.911142578125,9.359525680541992,-0.534795880317688,-0.1782652884721756
1771998725637941000,4.92994091796875,9.480362892150879,-0.5611169338226318,-0.13639089465141296
1771998725656739300,4.9487392578125,9.562915802001953,-0.5300102233886719,0.0729810893535614
